country,country_risk,asn_reputation_risk,device_type,is_new_country,is_new_device,round_trip_time_ms,hour_of_day,is_attack_ip,login_successful,is_account_takeover
Australia,0.06,0.21486125759435476,desktop,0,0,102.47007115917295,19,0,0,0
United States,0.05,0.11946733443044527,desktop,1,0,72.25170061240165,12,1,0,1
Japan,0.05,0.17308518582217763,mobile,0,0,60.5317419418394,3,0,1,0
United States,0.05,0.15510963215020956,mobile,1,0,104.93660744750453,20,0,1,0
Russia,0.6,0.2230311338383352,mobile,0,1,117.32817950133324,21,0,1,1
United Kingdom,0.06,0.060666391779312136,tablet,0,0,69.06614803410638,7,0,1,0
Romania,0.4,0.19494783755181122,mobile,0,1,73.07856758483683,9,0,0,1
Netherlands,0.08,0.1948038975257989,desktop,0,0,63.78940893597774,0,0,1,0
Australia,0.06,0.2057062404650912,desktop,0,0,79.71195214594955,16,0,1,0
Netherlands,0.08,0.13255436648713995,desktop,0,0,50.24284746147877,10,0,1,1
Netherlands,0.08,0.17591610401527014,desktop,0,0,28.71200897066798,2,0,1,0
Russia,0.6,0.13460901081409077,desktop,1,0,38.298860458305384,15,0,0,1
Germany,0.05,0.3858514192447354,desktop,0,0,375.9653408180033,5,1,1,1
Australia,0.06,0.18815414753406878,mobile,0,0,50.68050037972793,5,0,1,0
United States,0.05,0.1911436619444474,desktop,0,0,70.72814957366786,22,0,0,1
Australia,0.06,0.284266638399585,mobile,0,0,61.598152515537556,17,0,0,1
United Kingdom,0.06,0.09334513926626765,tablet,0,0,57.55671627847178,3,0,1,0
Australia,0.06,0.114646938300668,desktop,0,0,58.72728657002189,13,0,1,0
Australia,0.06,0.15438020644101152,desktop,0,0,103.39134234983538,11,0,1,0
France,0.07,0.4117070145550663,desktop,0,0,277.23879482049836,3,0,1,1
France,0.07,0.20552791185840863,mobile,0,0,127.45104672144994,2,0,1,0
Netherlands,0.08,0.136323671702601,mobile,0,0,76.41210439057237,20,0,1,0
Netherlands,0.08,0.10496954675269894,desktop,0,0,37.77008220687292,2,0,1,0
France,0.07,0.1113491234843976,mobile,0,0,51.14524153356957,14,0,1,0
Australia,0.06,0.07813337589805848,mobile,0,0,76.73013563763618,23,0,1,0
India,0.18,0.19553066940042244,desktop,1,0,80.2135438381315,9,0,1,0
United Kingdom,0.06,0.1647800671878261,mobile,0,0,60.033550827081484,15,0,1,0
United Kingdom,0.06,0.03938880716433278,desktop,0,0,55.784232228223345,10,0,1,0
United States,0.05,0.4220077716596756,desktop,0,0,357.99781120955265,15,1,1,0
Japan,0.05,0.17220117558289644,tablet,1,0,70.06613517310736,6,0,1,0
Canada,0.05,0.3388565986081071,desktop,0,0,72.44628658996955,6,0,1,0
Netherlands,0.08,0.0953701728729154,mobile,0,0,50.18636042654415,13,0,1,0
Japan,0.05,0.2609983398201365,mobile,0,0,80.3336693519281,3,0,1,0
Canada,0.05,0.01826330295520242,desktop,1,0,80.07468017241015,13,0,1,0
Vietnam,0.35,0.2669222256968909,mobile,1,0,70.91755106899339,14,0,0,1
Netherlands,0.08,0.2575632946727799,desktop,0,0,57.86732644938878,23,0,1,0
Germany,0.05,0.09935491287758814,desktop,0,0,93.22821096165819,5,0,1,0
Canada,0.05,0.07862676488211007,desktop,1,0,117.12800503121126,2,0,1,0
Germany,0.05,0.15492306645355453,mobile,0,0,62.998852812155086,6,0,1,0
United Kingdom,0.06,0.21787657182603612,tablet,0,0,59.14704938194212,19,0,1,0
United Kingdom,0.06,0.09934073835350761,desktop,1,0,86.75354616290271,10,0,1,0
Russia,0.6,0.017001739526321863,desktop,0,0,48.92533794009146,3,1,0,1
France,0.07,0.09669315633276968,tablet,0,0,47.143804190753045,5,0,0,0
Canada,0.05,0.1396593276146094,mobile,0,0,58.72733141534846,19,0,1,0
Japan,0.05,0.16523068046192702,desktop,0,0,82.131310088079,22,1,1,0
Australia,0.06,0.22229745985376093,desktop,0,0,54.15472520185395,3,0,1,0
Russia,0.6,0.300040147940008,desktop,1,0,73.21765121248197,13,0,1,1
Netherlands,0.08,0.4999905545602371,desktop,1,1,128.04087261042108,23,0,0,1
France,0.07,0.16948191437989069,desktop,1,0,91.45776856435111,1,0,1,0
Canada,0.05,0.27776372496180907,mobile,0,0,122.01691379460638,3,1,1,0
Pakistan,0.45,0.056335095595953774,mobile,1,0,53.59980770584387,11,0,1,1
Japan,0.05,0.04742616459615094,desktop,0,0,86.0936840189839,1,0,1,1
Romania,0.4,0.3270586509600565,mobile,0,0,68.52373588548501,13,0,1,0
United Kingdom,0.06,0.08993276281415719,desktop,1,0,76.48991235921196,16,0,1,1
Netherlands,0.08,0.30248156497974343,mobile,1,0,67.62228397967432,8,0,1,1
Australia,0.06,0.006719853489597609,desktop,0,1,66.27239639835317,22,0,1,0
United Kingdom,0.06,0.38472902705051365,desktop,0,0,216.75390187306567,20,1,1,1
Australia,0.06,0.036631434134467594,desktop,0,0,50.27433617144749,17,0,0,1
Japan,0.05,0.3528176699396177,desktop,0,0,108.28708316529708,12,0,1,1
United States,0.05,0.10924180509990895,mobile,0,0,40.94908573737288,2,0,1,1
France,0.07,0.26297736376996633,mobile,0,0,73.21939113247453,5,0,1,0
Netherlands,0.08,0.17308826239408706,desktop,0,1,72.06425871178573,23,0,1,0
Germany,0.05,0.15811043634085856,desktop,0,0,72.49924011013042,12,0,1,0
France,0.07,0.11528204055925644,mobile,0,0,93.00966253076813,10,0,1,0
France,0.07,0.24457519013603157,mobile,0,0,64.73108569441233,17,0,1,0
Germany,0.05,0.46131329685089734,mobile,0,0,331.14120143110756,5,1,1,1
Brazil,0.2,0.29935104973103926,mobile,0,0,147.68138411394563,7,0,0,1
Netherlands,0.08,0.10368853634272182,mobile,0,0,69.87625571998448,9,0,1,0
United Kingdom,0.06,0.23823847161193812,desktop,0,0,36.19089092510021,20,0,1,0
Pakistan,0.45,0.0636847088045305,mobile,0,0,70.1130368305925,11,0,1,0
Nigeria,0.55,0.07816316784976113,desktop,0,1,67.74404002509472,1,0,0,1
Germany,0.05,0.13284726999190577,mobile,0,0,84.83480539916047,11,0,1,0
Netherlands,0.08,0.12078017328279347,tablet,0,0,36.67428487508886,7,0,0,0
United States,0.05,0.1371220230246855,desktop,0,0,82.56402448430647,11,0,1,0
Pakistan,0.45,0.2008631154936017,desktop,0,0,63.5928547733926,22,0,1,1
Japan,0.05,0.2620389736239534,desktop,0,0,97.60781743156643,7,0,1,0
Australia,0.06,0.19105032856036447,tablet,0,1,61.469474360166856,6,0,1,0
United States,0.05,0.35035717953567846,desktop,0,0,99.86255598927073,11,0,1,0
Vietnam,0.35,0.495983214166909,mobile,0,0,220.00349807600247,1,1,0,1
United States,0.05,0.35646544494708016,desktop,0,0,74.159938374847,4,0,1,0
Germany,0.05,0.22966106442843612,desktop,0,0,52.44994367050358,1,0,1,0
United Kingdom,0.06,0.15264271663780055,desktop,0,0,62.125752134522656,21,0,1,0
Netherlands,0.08,0.42924164534189035,mobile,1,0,279.70513233611075,18,0,1,1
United Kingdom,0.06,0.19030417039968203,desktop,0,0,52.86019788960144,3,0,1,0
Brazil,0.2,0.25274309045971804,tablet,0,0,64.68902852092212,8,0,1,1
Japan,0.05,0.3589256467017074,mobile,0,0,49.38716013900145,2,0,1,0
United States,0.05,0.11373161125259824,tablet,0,0,66.19146974807525,18,0,1,0
United States,0.05,0.029779518379409214,desktop,0,0,69.93132590270818,3,0,1,0
United States,0.05,0.20348845825971534,desktop,0,0,56.99136014675723,15,0,1,0
Australia,0.06,0.24865978708880657,desktop,0,0,127.96131481766338,13,0,1,1
Netherlands,0.08,0.16896039709119903,desktop,0,0,110.42197652981702,18,0,1,0
Germany,0.05,0.5118407141554517,mobile,0,0,185.06480802829554,20,1,1,1
Netherlands,0.08,0.1682167950464768,desktop,0,0,98.08630460986903,22,0,1,0
United States,0.05,0.35470902356468526,tablet,0,0,62.30046014818597,7,0,1,0
Netherlands,0.08,0.19882381022321557,desktop,0,0,47.92997384522438,19,1,1,1
India,0.18,0.04046593097010479,desktop,0,0,57.32580833255028,4,0,1,1
Netherlands,0.08,0.03193310759742205,mobile,0,0,47.48491448513,3,0,1,0
Japan,0.05,0.3956173850216354,desktop,1,0,166.29946978665936,21,1,0,1
Netherlands,0.08,0.1944574534667622,desktop,0,0,54.231516596931215,21,0,1,0
United States,0.05,0.14051481524926898,tablet,1,0,115.68217574514284,16,0,1,0
United Kingdom,0.06,0.19428902222192165,desktop,0,0,77.4246633060211,8,0,1,0
United Kingdom,0.06,0.12203949898032869,mobile,0,0,63.991395153143955,9,0,1,0
France,0.07,0.31694524048212497,desktop,0,1,61.822410395088184,19,0,1,0
Japan,0.05,0.273155564920853,desktop,0,0,136.10475652166295,5,0,1,0
Australia,0.06,0.1145609069870552,desktop,0,0,73.96613157024682,12,0,1,0
Netherlands,0.08,0.24571070450966723,mobile,0,0,61.77396382604933,9,0,1,1
United Kingdom,0.06,0.37588160854743596,desktop,0,0,203.12362836273095,4,1,1,1
Japan,0.05,0.24121770012963248,desktop,0,0,90.46308005901174,13,0,1,0
United Kingdom,0.06,0.030183671951836077,desktop,0,0,52.15226434806995,16,0,1,0
Germany,0.05,0.19751570235713883,tablet,1,0,73.83524622835466,5,0,1,0
Japan,0.05,0.1105658446138801,desktop,0,0,39.1326720922332,16,0,1,0
Indonesia,0.3,0.38828694825305066,mobile,0,0,234.5104359537285,22,1,0,1
Australia,0.06,0.39791945881375806,desktop,0,0,141.127934844432,21,0,1,0
United States,0.05,0.36916018806316786,desktop,0,0,86.20711881548505,21,0,1,1
Australia,0.06,0.16696251371108659,desktop,1,0,51.944991436961935,9,0,1,1
United States,0.05,0.13103412836450937,desktop,0,0,56.91206459385401,16,0,1,0
Nigeria,0.55,0.44606471988587076,desktop,1,0,155.53189160706728,17,1,0,1
Japan,0.05,0.0245266016228754,desktop,0,0,114.16776101939591,23,0,1,0
United Kingdom,0.06,0.09873749897892303,mobile,1,0,76.11326812777689,12,0,1,0
United States,0.05,0.20813528436132364,desktop,0,0,60.622279262940125,20,0,1,0
United Kingdom,0.06,0.28659940829479424,desktop,1,0,103.5006955445579,13,0,1,1
Indonesia,0.3,0.1589923160226884,desktop,0,0,77.10605026862693,19,1,0,1
France,0.07,0.18948717918777855,desktop,1,0,78.45749795962882,8,0,1,0
Netherlands,0.08,0.048913590129473404,desktop,0,0,97.43640684831377,1,0,0,1
Australia,0.06,0.14415510135276705,desktop,0,0,71.25706426611612,8,0,1,0
Australia,0.06,0.4908573921600327,desktop,0,0,236.46600092556045,8,1,1,1
United Kingdom,0.06,0.4008545594164121,desktop,0,0,201.2628079017766,19,1,1,0
Russia,0.6,0.2821975242215911,desktop,0,0,108.77135925272282,16,0,1,0
Germany,0.05,0.06019587872889803,desktop,0,0,142.94153911197887,15,0,1,1
Australia,0.06,0.0992145633849688,desktop,0,0,48.10768804416215,4,0,1,0
Japan,0.05,0.09606852081855707,desktop,0,0,130.71737543481902,16,0,1,0
Australia,0.06,0.2183623923657822,desktop,1,0,64.81801295985,16,0,0,1
Russia,0.6,0.11417055965276783,desktop,0,0,74.22939526594207,22,0,1,0
United Kingdom,0.06,0.047377634294000055,desktop,0,0,133.61390125748915,6,0,1,0
France,0.07,0.18673016711225035,tablet,0,0,63.854283931690304,16,0,1,0
Canada,0.05,0.3937878040088802,desktop,0,0,158.1477515600238,1,0,1,1
France,0.07,0.05624168931905723,desktop,0,0,58.85189736169905,17,0,1,1
United Kingdom,0.06,0.2813146839117926,mobile,0,0,74.68322561018337,19,0,1,1
United Kingdom,0.06,0.1977616989576806,desktop,0,0,82.1968101489175,18,0,1,0
Germany,0.05,0.44373275055082073,desktop,0,0,237.9547854998412,10,1,1,0
Germany,0.05,0.0503576823769885,mobile,0,0,122.4406201246247,10,0,1,0
Canada,0.05,0.15961154262894736,desktop,0,0,56.73749835071487,0,0,1,0
Australia,0.06,0.2848874720485632,mobile,0,0,87.7453508744904,11,0,1,0
Australia,0.06,0.03368772215902804,desktop,0,0,74.3877197765162,17,0,1,0
Canada,0.05,0.07176356641876781,desktop,1,0,113.89794703350253,23,0,1,0
Canada,0.05,0.05216497023285636,desktop,0,0,55.624519748115105,2,0,1,0
Germany,0.05,0.027091191242366267,mobile,0,0,90.05193025233817,13,0,1,0
Australia,0.06,0.1990534526878072,desktop,0,0,171.97997719452547,5,0,0,0
Germany,0.05,0.05283546987785997,mobile,0,0,44.49758719527531,9,0,1,0
United States,0.05,0.03657720133845847,tablet,0,0,53.77425660563021,18,0,1,0
Canada,0.05,0.20121406609303433,tablet,0,1,152.8398180282494,1,1,0,1
France,0.07,0.1813851586550582,desktop,0,0,70.31900021364409,1,0,1,0
Germany,0.05,0.05785111592546569,mobile,0,0,76.68894620444622,5,0,1,0
Australia,0.06,0.3629387459435276,mobile,0,0,65.60862538959337,6,0,1,0
Australia,0.06,0.37736926162468215,mobile,0,0,317.685672091068,18,1,1,1
Japan,0.05,0.00524336357960405,tablet,0,0,41.89810016452422,6,0,1,0
Australia,0.06,0.2811491838245642,mobile,0,0,113.63161449853322,22,0,1,0
Japan,0.05,0.1736036286791477,mobile,0,0,43.942078121062664,23,0,1,0
Germany,0.05,0.030243803072632126,desktop,0,0,42.587802669876744,18,0,1,0
Netherlands,0.08,0.12224059321140096,desktop,0,0,50.37825153780537,11,0,1,0
Australia,0.06,0.0699247702118482,mobile,0,0,70.47492957780608,19,0,1,0
Canada,0.05,0.21828210995445027,mobile,0,0,57.396794978994095,3,0,0,1
Australia,0.06,0.17465741679037577,mobile,1,0,56.217721526381716,21,0,1,0
Canada,0.05,0.08032314145487122,desktop,1,0,53.26847170879557,8,0,1,1
France,0.07,0.1918149690445134,desktop,0,0,53.591908900097714,10,0,1,0
Japan,0.05,0.18852763491961355,tablet,0,0,53.170571917765685,21,0,1,0
Vietnam,0.35,0.05964494336185471,desktop,1,0,80.01399036518936,3,0,1,0
India,0.18,0.3003932307046432,mobile,0,0,58.9938478976088,2,0,1,0
France,0.07,0.1340575501537098,mobile,0,0,28.996653085697364,14,0,1,0
France,0.07,0.1577789805435207,desktop,1,0,72.74407528378748,23,0,1,1
Netherlands,0.08,0.341381664915017,desktop,0,0,95.80320691603409,21,0,0,1
Germany,0.05,0.4250208777271597,desktop,1,0,223.94607708617585,23,1,1,1
Netherlands,0.08,0.2645776670369348,mobile,0,0,47.40480066734315,10,0,1,1
France,0.07,0.10829287917984456,desktop,0,0,95.6562986197769,14,0,1,0
United Kingdom,0.06,0.3957481996434681,tablet,0,0,211.2905968053254,19,1,0,1
United States,0.05,0.04727725226820829,mobile,0,0,65.8637569329233,4,0,1,0
Netherlands,0.08,0.04479038991313315,desktop,0,0,73.13808072795719,21,0,1,0
United States,0.05,0.033262231903701825,desktop,0,1,107.52304248054047,20,0,1,0
Germany,0.05,0.07643848323209929,desktop,0,0,90.2160385724726,1,0,1,0
Canada,0.05,0.2393537152762447,desktop,0,0,80.11412590298642,11,0,1,0
United Kingdom,0.06,0.32697384420108627,desktop,0,0,102.07506288243775,10,0,1,0
Germany,0.05,0.11552971447216803,desktop,0,0,49.14126263003451,19,0,1,0
Japan,0.05,0.3822818890855369,tablet,1,0,223.4127375911823,10,1,0,0
United States,0.05,0.02012589209732925,mobile,1,1,25.209911843995528,22,0,0,1
Netherlands,0.08,0.26113614656799866,mobile,0,0,121.47630824171861,10,0,1,1
Netherlands,0.08,0.08366258188125578,mobile,0,1,54.90257292145387,11,0,1,1
Canada,0.05,0.1604358629481817,mobile,0,0,84.18886862887753,6,0,1,0
United Kingdom,0.06,0.19058480227986804,mobile,0,0,122.35934911793946,20,0,1,0
Australia,0.06,0.19217579735945728,desktop,0,0,89.68742776139847,11,0,1,0
United Kingdom,0.06,0.22318472418239815,mobile,1,0,83.96050602977753,11,0,1,1
Canada,0.05,0.07189019028337092,mobile,0,0,99.80463907208333,17,0,1,0
Romania,0.4,0.18451700326002135,tablet,0,0,43.904689114799176,18,0,1,0
Pakistan,0.45,0.08508361119373364,desktop,0,0,46.27115476525378,16,0,1,0
Netherlands,0.08,0.050621371640171935,mobile,0,1,81.04260793437015,3,0,0,1
Germany,0.05,0.20637165417927356,desktop,0,0,68.77479125942054,22,0,0,1
Japan,0.05,0.16638307424517465,desktop,0,0,66.056902885299,19,0,1,0
Japan,0.05,0.02197130060343645,desktop,0,0,113.67801534880614,17,0,1,0
Canada,0.05,0.048829110216704344,desktop,0,0,110.27953322068589,13,0,1,1
Australia,0.06,0.030561192940115903,desktop,0,0,53.39636688329415,18,0,1,0
United States,0.05,0.4191623999166042,desktop,0,0,196.70669859390006,16,1,0,1
United Kingdom,0.06,0.04024889835592462,desktop,0,0,42.62698897863648,6,0,1,0
France,0.07,0.19445832240021788,mobile,0,0,42.269634923399266,11,0,1,0
United Kingdom,0.06,0.16999386138193184,mobile,0,0,53.92010539398757,0,1,1,1
United Kingdom,0.06,0.34943062326160856,mobile,0,1,72.34599362725008,0,0,1,0
Netherlands,0.08,0.020387524910747634,mobile,0,0,58.64074223981076,12,0,1,0
Pakistan,0.45,0.3918915353650345,tablet,1,0,189.37826993429593,18,0,0,1
Australia,0.06,0.3058944733289595,desktop,1,1,73.30534806088673,18,0,1,1
Netherlands,0.08,0.24584905209885674,desktop,0,0,108.84568620887411,19,0,1,0
Pakistan,0.45,0.2397380952123953,desktop,0,1,89.20824534721146,9,0,0,1
United Kingdom,0.06,0.2455115750784554,desktop,0,1,51.23968981020758,12,0,1,0
France,0.07,0.05486128440668664,mobile,0,0,101.0099067899227,19,0,1,0
Canada,0.05,0.14947830547548566,desktop,0,0,54.50629220398246,0,0,1,0
United States,0.05,0.30989812709167913,tablet,0,0,85.11594737268149,14,0,1,0
Japan,0.05,0.2661893760000692,desktop,0,0,62.03501751790928,9,0,1,0
Canada,0.05,0.19961722026888945,desktop,0,0,117.14683527916914,7,0,0,0
France,0.07,0.10677698509703046,desktop,0,0,95.19380126276133,13,0,1,0
United Kingdom,0.06,0.1313133894688072,desktop,0,0,57.83434724362173,8,0,0,1
United Kingdom,0.06,0.03490835431572881,tablet,0,0,64.38592870418525,14,0,1,0
Brazil,0.2,0.22986886216055125,mobile,0,0,231.42588309589578,16,0,1,1
United States,0.05,0.057958826573666536,desktop,0,0,47.40211577503071,12,0,1,0
Germany,0.05,0.09567825981973471,mobile,0,0,57.284536888874285,13,0,1,0
Germany,0.05,0.013841929208105187,desktop,0,0,58.27332061150555,9,0,1,0
France,0.07,0.05979919936446711,desktop,0,0,49.12527176855684,1,0,1,0
Australia,0.06,0.09386277226308133,desktop,0,0,50.965617454828234,8,0,1,0
France,0.07,0.04139351805966329,desktop,0,0,70.94941426905059,13,0,1,1
United States,0.05,0.38347627022845043,mobile,0,0,208.0468484692463,8,1,1,0
Germany,0.05,0.018091552283177683,mobile,0,0,42.19911484942329,1,0,1,0
Netherlands,0.08,0.09915447954317043,desktop,0,0,61.83663817406803,12,0,1,1
Australia,0.06,0.05226179823592854,mobile,0,0,55.62342858757346,13,0,1,0
Australia,0.06,0.16976137057099774,mobile,0,0,48.92704026121048,21,1,0,1
Japan,0.05,0.24635397196497427,desktop,0,0,104.4308893108855,22,0,1,0
Netherlands,0.08,0.16922187125763768,desktop,0,0,56.387354263779166,13,0,1,0
United States,0.05,0.27511931937390327,desktop,0,1,45.62872693809898,2,0,1,1
Canada,0.05,0.43932375397848317,desktop,0,0,412.6386086099343,18,1,1,1
France,0.07,0.2905572874270398,desktop,0,0,114.1980500384189,11,0,1,0
Canada,0.05,0.023993131943656387,desktop,0,0,80.09228991014066,14,0,1,0
Netherlands,0.08,0.2738976894573466,desktop,0,0,53.021778786313455,18,0,1,0
France,0.07,0.10386846132204411,mobile,0,1,66.87450776652466,15,0,1,0
Netherlands,0.08,0.2972109529952441,desktop,0,1,58.60015285279974,10,0,1,0
Netherlands,0.08,0.13433818354000188,tablet,0,0,72.4366979389709,20,0,1,0
France,0.07,0.23807163268454454,desktop,0,0,94.68622556818727,8,0,1,0
Brazil,0.2,0.36688034416527704,desktop,0,0,73.05191112093726,15,0,1,0
Australia,0.06,0.21462127704278733,mobile,0,0,73.60885815840045,13,0,1,0
Netherlands,0.08,0.3170356512703169,desktop,0,0,61.58512992298918,19,0,1,0
Canada,0.05,0.05298711177717698,tablet,0,0,93.0096073735568,20,0,1,0
France,0.07,0.16156566051934135,desktop,0,1,83.83915356761125,5,0,1,0
France,0.07,0.07973556052700626,desktop,0,0,38.730746704031915,20,0,0,1
United States,0.05,0.13957783459808915,mobile,0,0,39.50709052026977,14,0,0,0
Canada,0.05,0.06910622301628888,mobile,0,0,65.62286469146386,6,0,1,0
Brazil,0.2,0.42259191102614135,mobile,1,0,384.09971178654956,14,1,1,1
Australia,0.06,0.05118846265204696,mobile,0,0,110.86649739352741,23,0,1,0
United Kingdom,0.06,0.31159222168318934,desktop,0,0,96.25799864629379,14,0,1,1
Canada,0.05,0.2156940668973804,mobile,0,0,69.91402866537918,3,1,0,1
United Kingdom,0.06,0.1749107150196251,mobile,1,0,123.06537075697702,11,0,1,0
United States,0.05,0.3359812528957177,mobile,0,0,57.23276848839501,5,0,1,0
India,0.18,0.21491789128981353,desktop,1,0,65.40784206165772,6,0,1,0
France,0.07,0.2779656035222051,tablet,0,1,44.82084046520747,16,0,1,1
Germany,0.05,0.4335730133430589,mobile,0,0,217.97346919863875,2,0,0,1
Australia,0.06,0.11641822888210926,desktop,0,0,54.51073209564158,20,1,1,0
United States,0.05,0.23654932334087309,desktop,1,0,126.2488284255881,21,0,1,0
Germany,0.05,0.028730848213543346,mobile,0,0,117.84264340373308,4,0,0,0
Japan,0.05,0.11278519743143306,tablet,0,0,75.35029840323773,7,0,1,0
Australia,0.06,0.1080570874494837,desktop,1,0,86.7847552582422,7,0,1,0
Indonesia,0.3,0.4419578056989698,mobile,1,0,144.71059099042134,1,0,1,0
Australia,0.06,0.2406011519832721,desktop,0,0,30.331053107168774,1,1,1,1
France,0.07,0.09638603002473842,desktop,0,0,56.43770241013095,17,0,1,0
Netherlands,0.08,0.08246359282626378,mobile,0,0,95.754436463922,11,0,1,0
Brazil,0.2,0.17041612036221518,desktop,0,0,85.91469878311368,5,0,1,0
Japan,0.05,0.2621357101289764,desktop,0,0,64.24957647626984,12,1,1,0
Romania,0.4,0.07360775244044367,mobile,0,0,95.47131947237449,5,0,1,1
Netherlands,0.08,0.39075808164589254,desktop,1,0,154.6740378290683,14,0,1,1
Netherlands,0.08,0.043993851071958065,desktop,0,0,49.42398242538751,4,0,1,1
United Kingdom,0.06,0.029998063769798255,desktop,0,0,95.4743073017966,4,0,1,0
Japan,0.05,0.08333199654175003,desktop,0,0,59.493224042237024,20,0,1,0
France,0.07,0.4766356469309996,desktop,0,0,268.3600048488924,6,1,1,1
Australia,0.06,0.11359674338988472,desktop,0,0,36.62814501975769,6,0,1,0
Japan,0.05,0.15309180651725882,tablet,0,0,60.380112086445486,18,0,1,0
Indonesia,0.3,0.35009270306411805,mobile,0,0,90.83201084743499,9,0,1,0
Pakistan,0.45,0.16533047303115855,mobile,0,0,87.60628493229736,2,0,1,1
Germany,0.05,0.39557239964228463,desktop,0,0,196.64184554000462,18,0,1,0
Japan,0.05,0.07229420517601058,desktop,0,0,81.49670492618958,0,0,1,0
